2017-05-08 18:33:30+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2047
2017-05-08 18:31:28+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2041
2017-05-08 18:28:24+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2035
2017-05-08 18:27:42+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2041
2017-05-08 18:26:30+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2047
2017-05-08 18:21:23+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2052
2017-05-08 18:16:03+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2051
2017-05-08 18:14:03+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2045
2017-05-08 18:05:46+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2051
2017-05-08 18:02:47+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2052
2017-05-08 17:59:04+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2051
2017-05-08 17:48:50+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2052
2017-05-08 17:45:50+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2049
2017-05-08 17:36:02+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2037
2017-05-08 17:35:18+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2046
2017-05-08 17:23:14+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2052
2017-05-08 17:22:02+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.204
2017-05-08 17:21:00+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2046
2017-05-08 17:11:04+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2052
2017-05-08 17:10:04+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2034
2017-05-08 17:09:02+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2011
2017-05-08 17:08:12+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2014
2017-05-08 17:08:06+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2033
2017-05-08 17:05:02+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2027
2017-05-08 17:03:04+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2025
2017-05-08 17:00:58+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.203
2017-05-08 16:59:34+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1942
2017-05-08 16:56:54+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1947
2017-05-08 16:55:02+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1956
2017-05-08 16:54:12+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1961
2017-05-08 16:52:06+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2052
2017-05-08 16:50:02+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2
2017-05-08 16:48:04+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1998
2017-05-08 16:47:04+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1993
2017-05-08 16:43:10+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1988
2017-05-08 16:43:04+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1997
2017-05-08 16:39:08+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1991
2017-05-08 16:35:26+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1986
2017-05-08 16:34:14+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1976
2017-05-08 16:32:56+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1968
2017-05-08 16:31:56+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1973
2017-05-08 16:29:56+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1978
2017-05-08 16:26:56+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1983
2017-05-08 16:25:56+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1988
2017-05-08 16:24:56+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1983
2017-05-08 16:23:21+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1993
2017-05-08 16:16:44+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1985
2017-05-08 16:14:31+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.199
2017-05-08 16:14:17+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1981
2017-05-08 16:13:40+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1973
2017-05-08 16:09:02+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1965
2017-05-08 16:08:12+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.197
2017-05-08 16:07:25+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1995
2017-05-08 16:07:19+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1978
2017-05-08 16:07:13+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1961
2017-05-08 16:07:07+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1945
2017-05-08 16:07:05+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1937
2017-05-08 16:07:02+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1928
2017-05-08 16:05:03+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1953
2017-05-08 16:04:01+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1958
2017-05-08 16:03:15+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1966
2017-05-08 16:03:09+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1975
2017-05-08 16:03:07+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1966
2017-05-08 16:03:04+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1958
2017-05-08 16:02:02+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1963
2017-05-08 16:01:01+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2009
2017-05-08 16:00:33+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2035
2017-05-08 15:58:17+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2024
2017-05-08 15:58:05+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2033
2017-05-08 15:57:03+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2028
2017-05-08 15:53:57+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2045
2017-05-08 15:51:45+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2051
2017-05-08 15:50:03+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2042
2017-05-08 15:49:39+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2051
2017-05-08 15:24:36+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2052
2017-05-08 15:23:34+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2049
2017-05-08 15:20:26+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2052
2017-05-08 15:19:38+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2041
2017-05-08 15:18:36+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2035
2017-05-08 15:16:36+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2041
2017-05-08 15:15:36+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2046
2017-05-08 15:13:34+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2035
2017-05-08 15:12:04+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.203
2017-05-08 15:10:54+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2025
2017-05-08 15:08:22+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2016
2017-05-08 15:07:30+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2021
2017-05-08 15:06:18+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2011
2017-05-08 15:06:02+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1994
2017-05-08 15:06:00+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1961
2017-05-08 15:05:50+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.197
2017-05-08 15:05:40+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1937
2017-05-08 15:05:38+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1929
2017-05-08 15:05:36+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1914
2017-05-08 15:04:38+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1894
2017-05-08 15:01:34+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1886
2017-05-08 15:01:30+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1878
2017-05-08 15:01:14+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1871
2017-05-08 15:00:10+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1875
2017-05-08 14:57:58+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1871
2017-05-08 14:57:46+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1841
2017-05-08 14:57:36+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1812
2017-05-08 14:57:22+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1783
2017-05-08 14:56:26+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1755
2017-05-08 14:56:04+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1748
2017-05-08 14:53:26+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1744
2017-05-08 14:51:20+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2
2017-05-08 14:50:14+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1738
2017-05-08 14:49:14+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1731
2017-05-08 14:49:08+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1724
2017-05-08 14:49:02+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1717
2017-05-08 14:48:06+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1724
2017-05-08 14:47:02+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1717
2017-05-08 14:46:08+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1711
2017-05-08 14:44:02+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2
2017-05-08 14:43:56+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.17
2017-05-08 14:40:58+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1694
2017-05-08 14:39:02+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.169
2017-05-08 14:36:24+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1694
2017-05-08 14:32:41+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.169
2017-05-08 14:31:59+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1684
2017-05-08 14:29:53+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1678
2017-05-08 14:29:51+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1681
2017-05-08 14:22:51+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1678
2017-05-08 14:17:49+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1671
2017-05-08 14:05:09+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1674
2017-05-08 14:04:09+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1671
2017-05-08 14:01:21+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1668
2017-05-08 13:59:49+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1662
2017-05-08 13:59:05+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1659
2017-05-08 13:55:03+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1656
2017-05-08 13:49:20+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1659
2017-05-08 13:48:12+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1656
2017-05-08 13:45:34+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1662
2017-05-08 13:41:50+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1665
2017-05-08 13:39:38+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1662
2017-05-08 13:29:15+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1659
2017-05-08 13:27:01+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1656
2017-05-08 13:26:19+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1662
2017-05-08 13:24:19+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1668
2017-05-08 13:23:19+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1671
2017-05-08 13:22:19+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1668
2017-05-08 13:20:01+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1671
2017-05-08 13:18:07+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1675
2017-05-08 13:14:15+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1671
2017-05-08 13:12:15+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1675
2017-05-08 13:08:07+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1671
2017-05-08 13:07:03+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1675
2017-05-08 13:01:01+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1662
2017-05-08 13:00:01+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1656
2017-05-08 12:59:31+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1662
2017-05-08 12:59:29+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1656
2017-05-08 12:59:03+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.165
2017-05-08 12:59:01+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1707
2017-05-08 12:58:07+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2381
2017-05-08 12:54:35+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2446
2017-05-08 12:54:31+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2435
2017-05-08 12:54:29+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2424
2017-05-08 12:54:25+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2413
2017-05-08 12:54:23+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2402
2017-05-08 12:54:19+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2391
2017-05-08 12:54:17+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2381
2017-05-08 12:54:13+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.237
2017-05-08 12:54:09+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.236
2017-05-08 12:54:05+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2349
2017-05-08 12:54:03+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2339
2017-05-08 12:53:59+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2329
2017-05-08 12:53:57+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2318
2017-05-08 12:53:53+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2308
2017-05-08 12:53:51+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2298
2017-05-08 12:53:47+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2288
2017-05-08 12:53:45+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2278
2017-05-08 12:53:41+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2268
2017-05-08 12:53:39+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2259
2017-05-08 12:53:35+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2249
2017-05-08 12:53:33+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2239
2017-05-08 12:53:29+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.223
2017-05-08 12:53:27+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.222
2017-05-08 12:53:23+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2211
2017-05-08 12:53:21+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2202
2017-05-08 12:53:17+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2192
2017-05-08 12:53:15+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2183
2017-05-08 12:53:11+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2174
2017-05-08 12:53:09+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2165
2017-05-08 12:53:05+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2156
2017-05-08 12:53:03+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2147
2017-05-08 12:52:59+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2138
2017-05-08 12:52:55+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2129
2017-05-08 12:52:51+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2111
2017-05-08 12:52:50+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2103
2017-05-08 12:49:43+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2094
2017-05-08 12:45:21+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2062
2017-05-08 12:45:17+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2053
2017-05-08 12:45:13+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2045
2017-05-08 12:45:11+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2037
2017-05-08 12:45:07+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2029
2017-05-08 12:45:05+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2021
2017-05-08 12:45:01+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2013
2017-05-08 12:44:59+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2029
2017-05-08 12:44:55+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2021
2017-05-08 12:44:51+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2013
2017-05-08 12:44:49+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2005
2017-05-08 12:44:45+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1997
2017-05-08 12:44:43+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1989
2017-05-08 12:44:39+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1981
2017-05-08 12:44:37+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1974
2017-05-08 12:44:33+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1966
2017-05-08 12:44:29+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1958
2017-05-08 12:44:27+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.195
2017-05-08 12:44:23+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1943
2017-05-08 12:44:21+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1935
2017-05-08 12:44:17+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1928
2017-05-08 12:44:15+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.192
2017-05-08 12:44:11+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1913
2017-05-08 12:44:09+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1906
2017-05-08 12:44:05+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1876
2017-05-08 12:44:03+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1869
2017-05-08 12:44:01+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.1862
2017-05-08 12:43:59+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2336
2017-05-08 12:43:57+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2326
2017-05-08 12:43:53+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2316
2017-05-08 12:43:51+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2306
2017-05-08 12:43:47+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2296
2017-05-08 12:43:45+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2286
2017-05-08 12:43:07+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2276
2017-05-08 12:43:05+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2286
2017-05-08 12:42:33+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2306
2017-05-08 12:42:01+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2299
2017-05-08 12:41:51+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2339
2017-05-08 12:41:01+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2332
2017-05-08 12:40:01+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2647
2017-05-08 12:33:33+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2712
2017-05-08 12:33:05+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2699
2017-05-08 12:31:41+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.3093
